Key,Content,Content(English)_update_time,Word Count,Context,Original,Original(Chinese Simplified)_update_time
T_DESC_BULLET,BULLET,2025-01-20 08:08:10,,BULLET,子弹,2025-03-26 08:46:38
T_DESC_EFFECT,MAGIC,2025-01-20 08:11:37,,EFFECT,魔法,2025-03-26 08:46:34
T_DESC_NEW,NEW,2025-01-20 08:08:10,,NEW,NEW,2025-03-18 09:45:26
T_DIFFVERSION,Please exit the game to update to the latest version —— exciting new features await!,2025-03-26 08:46:47,100,请退出游戏后进行更新，以享受更好的游戏体验。,请退出游戏以更新至最新版本——新功能已就绪！,2025-03-26 08:46:43
T_DIS_1,Cause minor displacement of target,2025-01-20 08:11:37,40,造成些微位移,对目标造成轻微位移,2025-03-26 08:46:36
T_DIS_2,Cause small displacement of target,2025-01-20 08:11:37,40,造成少量位移,对目标造成小幅位移,2025-03-26 08:46:37
T_DIS_3,Cause medium displacement of target,2025-01-20 08:11:37,40,造成显著位移,对目标造成中等位移,2025-03-26 08:46:43
T_DIS_4,Cause major displacement of target,2025-01-20 08:11:37,40,造成大量位移,对目标造成较远位移,2025-03-26 08:46:43
T_DISARMFIELD_D,Turn enemies into sheep that can't attack but deal collision damage.,2025-05-07 08:56:59,32,,让范围内的敌人变成无法攻击，可以撞人的小羊。,2025-05-07 08:57:06
T_DISARMFIELD_N,Mass Polymorph,2025-05-07 08:55:19,18,,群体变形,2025-05-07 08:55:18
T_DIZZINESS_D,Enemies hit have their movement directions reversed,2025-01-20 08:11:37,60,命中敌人上下左右的移动变为反向,被击中的敌人会使其移动方向反转,2025-03-26 08:46:29
T_DRAGONFIST_D,Perform a melee rising uppercut,2025-03-20 06:38:28,28,,进行一次近战升龙拳,2025-03-26 08:46:44
T_DRAGONFIST_N,Rising Uppercut,2025-03-20 06:38:28,16,,升龙拳,2025-03-26 08:46:44
T_DRAWSLASH_D,Fire a sword energy slash in a designated direction,2025-03-20 06:38:28,32,,向指定方向发射一个剑气,2025-03-26 08:46:44
T_DRAWSLASH_N,Quick Draw Slash,2025-03-20 06:38:28,16,,拔刀斩,2025-03-26 08:46:44
T_DREAM_BOOK,Dream Book,2025-04-24 14:42:56,10,,Dream Book,2025-04-24 14:42:56
T_DREAMBOOK_BIGREWARD,This is the grand prize you will get when you upgrade your dreamer level: <color=#CE2121><b>Super powerful new weapons and new characters</b></color>,2025-04-23 06:50:00,88,,这是你提升梦想家等级会获得的大奖：<color=#CE2121><b>超强的新武器和新角色</b></color>,2025-04-23 06:50:00
T_DREAMBOOK_MISSION1,"This is your next mission objective. If you complete it, you will receive 15 knowledge fragments [0#emoji_1]!",2025-04-23 12:26:13,88,,这是你的下一个任务目标， 完成就能获得15个知识碎片[0#emoji_1]！,2025-04-23 12:26:13
T_DREAMBOOK_MISSIONCOMPLETE,oh! dreamer! You are awesome. The mission has been completed. Go and receive the award!,2025-04-23 12:50:27,70,,哦！ 梦想家！ 你真是太棒了， 任务已完成， 快去领奖吧！ ,2025-04-21 13:41:52
T_DREAMBOOK_MISSIONREWARD,"As long as you complete the task, come here to receive the prize! The king will not treat you badly!",2025-04-21 13:47:39,60,,只要完成了任务， 就来这里领奖！ 国王不会亏待你！,2025-04-21 13:41:52
T_DREAMBOOK_MISSIONREWARD2,"Receive your reward quickly, you deserve it!",2025-04-23 12:50:27,46,,快收下你的奖励吧， 这是你应得的！ ,2025-04-21 13:41:52
T_DREAMBOOK_MISSIONREWARDCLOSE,Mission accomplished! You are truly the greatest dreamer!,2025-04-23 12:50:27,48,,任务都完成了！ 你真是最棒的梦想家！ ,2025-04-21 13:41:52
T_DREAMBOOK_MORERUIN,"If you want to get more knowledge fragments [0#emoji_1] more easily, then complete the task!",2025-04-23 12:50:27,86,,想要更轻松的获得更多知识碎片[0#emoji_1]， 那就去完成任务吧！ ,2025-04-21 13:41:52
T_DREAMBOOK_NOUPGRADE,Just a little shy of an upgrade! Go back to the game to collect knowledge fragments [0#emoji_1]!,2025-04-23 12:50:27,84,,只差一点就能升级了！ 快再去对局里收集知识碎片[0#emoji_1]吧！ ,2025-04-21 13:41:52
T_DREAMBOOK_PROGRESS,"Collect knowledge fragments [0#emoji_1], accumulate progress, upgrade the dreamer level, and receive grand prizes!",2025-04-23 12:50:27,90,,收集知识碎片[0#emoji_1]， 累计进度， 提升梦想家等级， 领取大奖！ ,2025-04-21 13:41:52
T_DREAMBOOK_UPGRADE,oh! You have collected enough knowledge fragments [0#emoji_1]! It's time to upgrade!,2025-04-23 12:50:27,84,,哦！ 你已经收集了足够的知识碎片[0#emoji_1]！ 是时候升级了！ ,2025-04-21 13:41:52
T_DREAMER_1,LV.1 Dreamer,2025-04-23 10:29:24,15,,1级梦想家,2025-04-23 10:29:23
T_DREAMER_2,LV.2 Dreamer,2025-04-23 10:29:46,17,,2级梦想家,2025-04-23 10:32:21
T_DREAMER_3,LV.3 Dreamer,2025-04-23 10:30:25,16,,3级梦想家,2025-04-23 10:30:25
T_DREAMER_4,LV.4 Dreamer,2025-04-23 10:30:41,16,,4级梦想家,2025-04-23 10:30:41
T_DREAMER_DESC_1,"Level 1 Dreamer, with a limited spell limit, can only cast basic magic",2025-04-23 10:46:12,68,创作者等级描述1（需要非常短）,1级梦想家，咒语上限较为有限，仅能施展基础的魔法,2025-04-23 10:46:12
T_DREAMER_DESC_2,"Level 2 Dreamer, the spell limit is increased, and can control intermediate magic",2025-04-23 10:45:56,62,创作者等级描述2（需要非常短）,2级梦想家，咒语上限有所提升，能够驾驭中级魔法,2025-04-23 10:45:55
T_DREAMER_DESC_3,"Level 3 Dreamer, the spell limit is greatly increased, and more advanced magic is mastered",2025-04-23 10:46:43,64,创作者等级描述3（需要非常短）,3级梦想家，咒语上限大幅提升，掌握了更高深的魔法,2025-04-23 10:46:42
T_DREAMER_DESC_4,"Level 4 Dreamer, with spell cap reaching its peak, able to cast the ultimate magic",2025-04-23 10:46:27,74,创作者等级描述4（需要非常短）,4级梦想家，咒语上限达到巅峰，能够施展神乎其技的究极大魔法,2025-04-23 10:46:26
T_DUR_1,Very short duration,2025-01-20 08:11:37,25,极短持续时间,极短持续时间,2025-03-26 08:46:41
T_DUR_2,Short duration,2025-01-20 08:11:37,20,较短持续时间,短暂持续时间,2025-03-26 08:46:28
T_DUR_3,Medium duration,2025-01-20 08:11:37,20,中等持续时间,中等持续时间,2025-03-26 08:46:41
T_DUR_4,Long duration,2025-01-20 08:11:37,20,较长持续时间,较长持续时间,2025-03-26 08:46:35
T_EFFECTS,Weapon Magic,2025-01-20 08:11:37,16,武器特效,武器魔法,2025-03-26 08:46:32
T_EMPTY,Empty,2025-01-20 08:11:37,6,空,空,2025-03-26 08:46:28
T_ENLARGEMENT_D,"Enemies hit grow larger, slow down, and cannot hide in grass",2025-01-20 08:11:37,65,命中敌人变大，移速变慢，无法在草丛隐身,被击中的敌人会变大、减速且无法躲藏在草中,2025-03-26 08:46:33
T_ENTERFIRST,Please enter first,2025-01-20 08:11:37,20,请先输入内容,请先输入,2025-03-26 08:46:41
T_EP_JOINBATTLE,Join Magic Battle,2025-01-20 08:08:10,20,Join Magic Battle,加入魔法战斗,2025-03-26 08:46:43
T_EP_REWARD,Win great rewards,2025-01-20 08:08:10,20,Win great rewards,赢得丰厚奖励,2025-03-26 08:46:35
T_ERA_RUIN_D,Collect knowledge fragments and upgrade your dreamer level! Become the most powerful dreamer!,2025-04-24 07:59:20,100,Collect knowledge fragments and upgrade your dreamer level! Become the most powerful dreamer!,收集知识碎片，提升梦想家等级！ 成为最强大的梦想家吧！ ,2025-04-24 07:59:20
T_ERA_RUIN_T,Knowledge Fragments,2025-04-24 07:58:18,20,Knowledge Fragments,知识碎片,2025-04-24 07:58:18
T_EXIT,EXIT,2025-04-25 08:05:47,10,,退出,2025-04-25 08:05:47
T_EXPLOSION,Bullet hits cause explosions; kills trigger another explosion.,2025-02-19 03:27:47,60,子弹命中地点发生爆炸，击杀后再次产生爆炸,子弹命中爆炸，击杀再爆炸。,2025-03-26 08:46:41
T_FAVORITE,Favorites,2025-01-20 08:11:37,12,最喜欢,最爱,2025-03-26 08:46:34
T_FAVORITE_LIMIT,Daily limit reached,2025-01-20 08:11:37,30,已达到每日点赞上限,每日限制已达到,2025-03-26 08:46:32
T_FAVORITE_SELECT,Choose your favorite,2025-01-20 08:11:37,30,选择你的最爱,选择你最喜爱的,2025-03-26 08:46:31
T_FINAL_REWARD,Upgrade\nAward,2025-04-25 03:23:52,18,,升级\n大奖,2025-04-25 06:16:19
T_FINISH_DESC,"Now that you have become the most powerful dreamer, you can compete with other top dreamers on the leaderboard!",2025-04-24 12:36:19,200,"Now that you have become the most powerful dreamer, you can compete with other top dreamers on the leaderboard!",您已经成为最强大的梦想家， 您可以在排行榜上与其他顶尖梦想家一决高下！ ,2025-04-24 12:36:19
T_FIX_TEST,test fix bug,2025-02-19 09:38:32,25,,测试修复bug,2025-03-26 08:46:43
T_FLAMETHROWER_D,"Continuously attack, dealing damage in a frontal area",2025-03-20 06:38:28,48,,可以持续攻击，并对身前一个范围造成伤害,2025-03-26 08:46:44
T_FLAMETHROWER_N,Flamethrower,2025-03-20 06:38:28,16,,喷火器,2025-03-26 08:46:44
T_FLAMINGFOOTSTEPS_D,Leave a trail of fire on the ground while moving during the duration,2025-03-20 06:38:27,40,开启后走的路上会留下持续一段时间的火焰,持续时间内走过的路上会留下火焰,2025-03-26 08:46:36
T_FLAMINGFOOTSTEPS_N,Burning footsteps,2025-01-20 08:11:38,18,脚步燃烧,燃烧的足迹,2025-03-26 08:46:39
T_FREEGET,"Higher rank, higher discount",2025-01-20 08:11:38,35,排名越高， 折扣越高,等级越高，折扣越高,2025-03-26 08:46:36
T_FREEZING,Bullet freezes enemy for a short period upon impact,2025-01-20 08:11:38,70,命中敌人将其冰冻一段时间,子弹击中时会暂时冻结敌人,2025-03-26 08:46:41
T_FREEZINGTOUCH_D,"Release a ring of frozen ground, freezing enemies standing on it",2025-03-20 06:38:27,48,开启后碰到的敌人会被冰冻,放出一圈冰冻大地，在上面的敌人会被冰冻,2025-03-26 08:46:40
T_FREEZINGTOUCH_N,Freeze land,2025-03-19 09:06:18,25,触碰冰冻,冰冻大地,2025-03-26 08:46:37
T_FRIEND,Friend,2025-01-20 08:11:38,8,好友记录,好友,2025-03-26 08:46:40
T_FRIEND_ADDED,Friend added,2025-01-20 08:11:38,28,好友已成功添加,已新增好友,2025-03-26 08:46:31
T_FRIEND_SENDED,Friend request sent,2025-01-20 08:11:38,28,好友邀请已发送,好友邀请已送出,2025-03-26 08:46:32
T_FRIENDADD,Add,2025-01-20 08:11:38,8,好友添加,新增,2025-03-26 08:46:38
T_FRIENDLIST,List,2025-01-20 08:11:38,12,好友列表,好友列表,2025-03-26 08:46:38
T_FRIENDREQ,Request,2025-01-20 08:11:38,15,好友请求,好友请求,2025-03-26 08:46:30
T_FRIENDS,Friends,2025-01-20 08:11:38,8,好友,好友,2025-03-26 08:46:32
T_FRIENDUNLOCK_D,Unlocks friend system,2025-01-20 08:11:38,44,获得后可以解锁好友系统,解锁好友系统,2025-03-26 08:46:39
T_FRIENDUNLOCK_N,Friend System unlocked!,2025-01-20 08:11:38,24,好友系统解锁,好友系统已解锁！,2025-03-26 08:46:41
T_FUNCTIONUNLOCK,New feature unlocked,2025-01-20 08:11:38,30,功能解锁,新功能解锁,2025-03-26 08:46:41
T_FUNPROMPT,What a creative prompt!,2025-01-20 08:11:38,25,¡Tu creación es genial!,多么富有创意的提示！,2025-03-26 08:46:40
T_GAMEWEAPON,Weapon for the battle,2025-01-20 08:11:38,30,当局武器,本局战斗武器,2025-03-26 08:46:28
T_GEM_HUNTER_APPEAR,A player became a gem hunter for a while!,2025-04-10 08:55:42,50,,一名玩家成为了一段时间的宝石猎人！,2025-03-26 08:46:31
T_GEM_TONS,Tons of Gems incoming!,2025-01-20 08:11:38,30,Tons of gems coming! ,大量宝石即将到来！,2025-03-26 08:46:41
T_GEMEFFECTDUPLICATION_D,Gem absorption effects are doubled,2025-03-20 06:38:27,32,吸取宝石后增益效果翻倍,吸取宝石后增益效果翻倍,2025-03-26 08:46:33
T_GEMEFFECTDUPLICATION_N,Gem Doubling,2025-01-20 08:11:38,18,宝石翻倍,宝石加倍,2025-03-26 08:46:38
T_GHOST_APPEAR,Ghosts will haunt the arena!,2025-01-20 08:11:38,40,鬼魂将在地图上飘荡！,鬼魂将会出现在竞技场！,2025-03-26 08:46:32
T_GIFT_APPEAR,Powerful items dropping soon!,2025-01-20 08:11:38,50,超强道具即将上线！,强大的物品即将掉落！,2025-03-26 08:46:36
T_GO,GO,2025-04-23 07:14:48,5,,前往,2025-04-23 07:14:48
T_GOALFINISH,Unlock after completing Era Runes,2025-04-21 07:19:25,36,完成奖杯目标后解锁,获取足量知识碎片后解锁,2025-04-21 07:19:24
T_GOALSET_GOAL,Target Stage,2025-03-25 07:04:57,100,,目标阶段,2025-03-26 08:46:46
T_GOALSET_GOAL_DESC,"Stronger generation capabilities, more generation resources, and the ability to create the strongest weapons.",2025-03-25 07:04:57,100,,更强的生成能力， 更多的生成资源， 生成最强的武器,2025-03-26 08:46:46
T_GOALSET_NOW,Current Stage,2025-03-25 07:04:57,100,这里的”阶段“有在别的地方出现过吗？替代的是“年代”？,当前阶段,2025-03-26 08:46:46
T_GOALSET_NOW_DESC,"Generation capability is limited, and you can only create weaker weapons.",2025-03-25 07:04:57,100,这个是不是没写完整 哈哈,生成能力受到限制，生成较弱的武器,2025-03-26 08:46:46
T_GOTOGETLOOT,Battle to acquire other players' creations!,2025-01-20 08:11:38,45,去游戏里获取他人的创作吧！,与其他玩家对战，掠夺他们的创作！,2025-03-26 08:46:32
T_GRASS_D,"Turn into grass, immune to bullets; attacking reverts to normal form",2025-03-20 06:38:27,50,变成一颗草，移动或射击会变回原形，不会被攻击,变成小草，无法被子弹打中，攻击后变回原型,2025-03-26 08:46:31
T_GRASS_N,Transform into grass,2025-01-20 08:11:38,20,变草,变身成草,2025-03-26 08:46:33
T_GUIDE_CREATE_CHARACTER_INTRO,Create any character you want - Anything is possible!,2025-01-20 08:11:39,65,创建任何你想要的角色吧！ 无论什么都可以,创造你想要的任何角色 - 一切皆有可能！,2025-03-26 08:46:37
T_GUIDE_CREATE_CHARACTER_WAIT,"Hang on , your character will be ready soon!",2025-03-07 06:49:04,80,"Hang on , your character will be ready soon! ",等一下，你的角色很快就会准备好了！,2025-03-26 08:46:35
T_GUIDE_CREATE_CHARACTER_WEARED,A highly creative character is now equipped! Come and see what magic they have!\n,2025-01-20 08:12:44,100,"A highly creative character is now equipped! Come and see what magic they have!
",一位富有创意的角色已经装备完成！快来看看他们有什么魔力！ \n,2025-03-26 08:46:40
T_GUIDE_CREATELEVEL_INTRO1,"Level up your Dreaming Power, for cooler and more powerful creations!",2025-01-20 08:11:39,78,继续努力提升魔法师等级！ 生成更炫酷的形象， 获取更强大的能力吧！ ,提升你的梦想力，创造更酷、更强大的作品！,2025-03-26 08:46:41
T_GUIDE_CREATELEVEL_INTRO2,"Collect more Era Runes, and level up your Dreaming Power!",2025-01-20 08:11:39,70,继续努力获得知识碎片， 提升魔法师等级吧！ ,收集更多时代符文，并升级你的梦想力！,2025-03-26 08:46:38
T_GUIDE_PVE_INTRO,"What secrets are hidden in the King's dungeon? Team up and defeat the enemies, uncover the King's dark secrets!",2025-01-20 08:11:39,150,国王的地宫中藏着怎样的秘密！ 击败敌人， 探索国王不可告人的阴谋吧！,王的地下城中隐藏着什么秘密？组队一同击败敌人，揭开王的黑暗秘密！,2025-03-26 08:46:36
T_GUIDE_REWARDLINE_INTRO,"Collect more Era Runes, and win bigger prizes!",2025-01-20 08:11:39,60,参与比赛， 获取更多的知识碎片， 大奖等你来领！ ,收集更多时代符文，赢得更大的奖品！,2025-03-26 08:46:34
T_GUIDE_SKILLTREE_CHARACTER_INTRO1,"Like weapon Magics, here displays all the character magics discovered - once a magic is discovered by enough Dreamers on the server, it will be seen by everyone.",2025-01-20 08:11:39,170,和武器一样， 这里是已经被探索出来的角色机制， 有足够多数量的玩家探索到这个机制， 这个机制就会被公之于众,像武器魔法一样，这里显示所有已发现的角色魔法 -一旦伺服器上有够多梦想家发现此魔法，它将被公之于众。,2025-03-26 08:46:35
T_GUIDE_SKILLTREE_CHARACTER_INTRO2,This is where you as an Explorer shine and showcase your unique glory! Character Magic you discover as a pioneer Explorer will be displayed here.,2025-01-20 08:11:39,150,而这里， 就是独属于你的探索领域， 你作为先驱者发现的角色机制就会显示在这个区域， 是独属于你的荣耀！ ,这是你作为发现者的光辉时刻，展现你独特的荣耀！作为先驱发现者，你发现的角色魔法将在此显示。,2025-03-26 08:46:38
T_GUIDE_SKILLTREE_WEAPON_INTRO1,"Here displays all the weapon Magics discovered - once a Magic is discovered by enough Dreamers on the server, it will be seen by everyone.",2025-01-20 08:11:39,140,这里是全服玩家已经探索出来的武器机制， 有足够多数量的玩家探索到这个机制， 这个机制就会被公之于众,此处显示所有已发现的武器魔法 - 一旦伺服器上有够多梦想家发现此魔法，它将被公之于众。,2025-03-26 08:46:42
T_GUIDE_SKILLTREE_WEAPON_INTRO2,This is where you as an Explorer showcase your unique glory! Weapon Magic you discover as a pioneer Explorer will be displayed here.,2025-01-20 08:11:39,150,而这里， 就是独属于你的探索领域， 你作为先驱者发现的武器机制就会显示在这个区域， 是独属于你的荣耀！ ,这是你作为发现者展示独特荣耀的地方！作为先锋发现者，你所发现的武器魔法将在此显示。,2025-03-26 08:46:30
T_GUIDE_TIMEALTERNATING_INRO1,"Here you are, Primal Dreamer! Now you can create stuff in primitive forms and with primitive Magic.",2025-01-20 08:11:39,110,当前你是原始魔法师， 你的魔法只能生成最原始的形象和最基础的能力,你来了，原始梦想者！现在你可以创造出原始形态的东西，并使用原始魔法。,2025-03-26 08:46:43
T_GUIDE_TIMEALTERNATING_INRO2,"Level up your Dreaming Power, for cooler and more powerful creations!",2025-01-20 08:11:39,90,随着你不断提升能力， 你的魔法会变强， 生成更炫酷的形象， 获得更强大的能力！ ,提升你的梦想力，创造更酷、更强大的作品！,2025-03-26 08:46:29
T_GUIDE_TIMEALTERNATING_INRO3,"Though now you can only create primitive characters and weapons, leveling up your Dreaming Power unlocks more powerful and diverse creations!",2025-01-20 08:11:39,160,你当前只能生成原始形象的角色， 获取最原始的武器， 但只要继续升级， 就能获得更强的能力！,目前虽然只能创建原始角色和武器，但提升你的梦想力可以解锁更强大和多样的创作！,2025-03-26 08:46:34
T_GUIDE_TIMEALTERNATING_INRO4,This is the number of<color=#e25a30>Era Runes</color> required to advance your Dreaming Power - you can earn them in every game played,2025-01-20 08:11:39,150,这里是你进阶需要获得的知识碎片数量， 每次对局都能获得知识碎片,这是提升梦想力所需的<color=#e25a30>时代符文</color>数量 - 你可以在每场游戏中获得它们,2025-03-26 08:46:40
T_GUIDE_WEAPON01,"Dreamers, time to create your first weapon!",2025-01-20 08:11:39,60,勇士，来创造属于你的武器吧！,梦想家，是时候创造你的第一件武器！,2025-03-26 08:46:33
T_GUIDE_WEAPON02,Enter your weapon prompt here,2025-01-20 08:11:39,60,输入词来创造你自己的武器,请在此输入你的武器提示,2025-03-26 08:46:37
T_GUIDE_WEAPON03,"Hang on, the weapon will be ready soon",2025-01-20 08:11:39,60,稍等片刻，武器马上就好,等一下，武器很快就会准备好了,2025-03-26 08:46:42
T_GUIDE_WEAPON04,Click here to see the character you just created!,2025-04-22 12:51:32,60,点击此处来浏览你刚创建的武器,点击此处查看您刚刚创建的角色！,2025-04-22 12:51:32
T_GUIDE_WEAPON04C,Click here to see the character you just created!,2025-04-24 08:41:33,100,Click here to see the character you just created!,点击此处查看您刚刚创建的武器！,2025-04-24 08:41:33
T_GUIDE_WEAPON05,The weapon you created has been equipped - let me show you something magical first!,2025-01-20 08:11:39,100,这是你生成的武器，已经装备上了，快去战斗吧！,你创造的武器已经装备好了 -快去试试吧！,2025-03-26 08:46:31
T_GUIDE_WEAPON06,Want to try out others' weapons too?,2025-01-20 08:11:39,60,尝试他人的武器也是一个不错的选择,也想试试别人的武器吗？,2025-03-26 08:46:35
T_GUIDE_WEAPON07,Tip: You can only obtain one weapon after a game,2025-01-20 08:11:39,60,小贴士：在一场游戏后，你只能拿取一个,提示：每场游戏只能获得一件武器,2025-03-26 08:46:40
T_GUIDE_WEAPON08,Try out your weapon on training dummy!,2025-01-20 08:11:39,50,前往试用你的武器,在训练假人上试用你的武器！,2025-03-26 08:46:40
T_GUIDEPICTURE_ANY,Defeat the enemy and plunder all his gems [0#emoji_3]! Also be careful not to be defeated by others,2025-04-21 13:47:39,100,,击败敌人， 即可掠夺他的全部宝石[0#emoji_3]！ 也要小心不要被别人击败哦,2025-04-21 13:41:50
T_GUIDEPICTURE_BOX,Every treasure chest contains the King's Gem[0#emoji_3]! Collect them quickly to win the game!,2025-04-23 12:50:27,100,,每个宝箱都藏着国王的宝石[0#emoji_3]！ 快把他们收集起来， 来获取比赛胜利吧！ ,2025-04-21 13:41:50
T_GUIDEPICTURE_FRAGMENT,Collect knowledge fragments [0#emoji_1]! Increase your magician level! Create the strongest weapons and characters!,2025-04-23 12:50:27,100,,收集知识碎片[0#emoji_1]！ 提升魔法师等级！ 创造最强的武器和角色吧！ ,2025-04-21 13:41:50
T_GUIDEPICTURE_UPGRADE,"Want to generate the most powerful weapon? Go and upgrade your magician level! The higher the level, the stronger the weapon!",2025-04-23 12:50:27,100,,想要生成最强的武器吗？ 快去提升你的魔法师等级吧！ 等级越高， 武器越强！ ,2025-04-20 09:14:27
T_GUIDEPICTURE_WIN,"The person with the most gems[0#emoji_3] wins the game! The higher the ranking, the more generous the rewards!",2025-04-23 12:50:27,100,,宝石[0#emoji_3]最多的人获得比赛胜利！ 排名越高， 奖励越丰厚！ ,2025-04-21 13:41:50
T_HAMMER_D,"Smash forward with a hammer, dealing heavy damage in an area in front",2025-03-21 11:50:40,50,,使用锤子往前下砸，对身前一个范围造成大量伤害,2025-03-26 08:46:45
T_HAMMER_N,Hammer,2025-03-20 06:38:29,14,,锤子,2025-03-26 08:46:45
T_HEAL_1,Restore minor health,2025-01-20 08:11:39,25,造成些微回复,恢复少量生命值,2025-03-26 08:46:31
T_HEAL_2,Restore small health,2025-01-20 08:11:39,25,造成少量回复,恢复少量生命值,2025-03-26 08:46:35
T_HEAL_3,Restore moderate health,2025-01-20 08:11:39,30,造成显著回复,恢复中等生命值,2025-03-26 08:46:40
T_HEAL_4,Restore major health,2025-01-20 08:11:39,25,造成大量回复,恢复大量生命值,2025-03-26 08:46:28
T_HEALTHBOOST_D,Initial health increased,2025-03-20 06:38:27,22,初始血量增加,初始血量增加,2025-03-26 08:46:28
T_HEALTHBOOST_N,Health Boost,2025-01-20 08:11:40,18,血量提升,生命提升,2025-03-26 08:46:41
T_HISTORY,History,2025-01-20 08:11:40,8,历史记录,历史,2025-03-26 08:46:36
T_HOOKLOCK_D,"Pull yourself towards the hit location, causing damage and disarming the enemy",2025-04-21 13:47:38,50,,将自身拉向命中位置，对敌人造成伤害和缴械,2025-04-20 09:37:13
T_HOOKLOCK_N,Web Hook,2025-04-21 03:34:52,14,,网钩,2025-04-21 03:34:51
T_HUD_CANCEL_DIR,Cancel direction,2025-04-21 13:47:38,18,,取消方向,2025-04-10 11:25:41
T_HUD_DESC,Enter edit mode and customize button position and size,2025-04-21 13:47:38,44,,进入编辑模式，自定义按钮位置和大小,2025-04-10 11:25:41
T_HUD_MOVE_MODE,Whether to enable joystick following,2025-04-21 13:47:38,26,,是否开启摇杆跟随,2025-04-10 11:25:41
T_HUD_NAME,Custom button layout,2025-04-21 13:47:38,24,,自定义按钮布局,2025-04-10 11:25:41
T_HUD_SAVE_1,Set 1,2025-04-21 13:47:38,16,,套装1,2025-04-10 11:25:41
T_HUD_SAVE_2,Set 2,2025-04-21 13:47:38,16,,套装2,2025-04-10 11:25:41
T_HUD_SAVE_3,Set 3,2025-04-21 13:47:38,16,,套装3,2025-04-10 11:25:41
T_HUD_SAVE_SUCCESS,Saved successfully,2025-04-21 13:47:38,18,,保存成功,2025-04-10 11:25:41
T_HUD_SCALE,size,2025-04-21 13:47:38,14,,大小,2025-04-10 11:25:41
T_HUNTERENEMY,Hunting begins! <color=#E25A30><b>{0}</b></color> is chosen as target!,2025-03-26 08:46:47,70,追杀事件开始，<color=#CE2121><b>{0}</b></color>被选为追杀目标,狩猎开始！ <color=#E25A30><b>{0}</b></color> 被选为目标！,2025-03-26 08:46:35
T_ICEWALL_D,Create three solid walls with health,2025-04-21 13:47:38,34,,制造三个有生命值的实体墙,2025-04-20 09:37:14
T_ICEWALL_N,Protective Ice Wall,2025-03-20 06:38:28,18,,防护冰墙,2025-03-26 08:46:44
T_ICTHORN_D,"Summons a column of ice spikes, causing multiple damage to enemies it touches.",2025-04-21 13:47:38,46,,召唤一列冰刺，对触碰敌人造成多次伤害,2025-04-20 09:37:14
T_ICTHORN_N,Summon Ice Spikes,2025-04-21 13:47:38,18,,召唤冰刺,2025-04-10 11:25:41
T_INFOMAT,Profile,2025-01-20 08:11:40,12,个人信息,个人档案,2025-03-26 08:46:35
T_INFOMATIONS,Profile,2025-01-20 08:11:40,8,个人信息,个人档案,2025-03-26 08:46:31
T_INGAME_BROADCAST_M_1,no special effects,2025-01-20 08:11:40,18,,无特殊效果,2025-03-26 08:46:32
T_INGAME_BROADCAST_M_2,Super drought,2025-01-20 08:11:40,13,,超级干旱,2025-03-26 08:46:28
T_INGAME_BROADCAST_M_3,Water World,2025-01-20 08:11:40,11,,水世界,2025-03-26 08:46:39
T_INGAME_BROADCAST_M_4,Gobi Desert,2025-01-20 08:11:40,11,,戈壁沙漠,2025-03-26 08:46:35
T_INGAME_BROADCAST_M_5,grassland,2025-01-20 08:11:40,9,,草原,2025-03-26 08:46:30
T_INGAME_BROADCAST_M_6,wetlands,2025-01-20 08:11:40,8,,湿地,2025-03-26 08:46:42
T_INGAME_BROADCAST_M_7,stone forest,2025-01-20 08:11:40,12,,石林,2025-03-26 08:46:37
T_INGAME_BROADCAST_MAP,"Presenting the map created by <color=#FBB03B><b>{0}</b></color>, with <color=#E25A30><b>{1}</b></color> special terrain",2025-03-26 08:46:47,119,,呈现由<color=#FBB03B><b>{0}</b></color>创建的地图，包含<color=#E25A30><b>{1}</b></color>特殊地形,2025-03-26 08:46:28
T_INGAME_BROADCAST_W_1,Explosive,2025-01-20 08:11:40,9,,爆炸的,2025-03-26 08:46:29
T_INGAME_BROADCAST_W_10,Slowing down,2025-01-20 08:11:40,12,减速,减速,2025-03-26 08:46:33
T_INGAME_BROADCAST_W_11,Lifesteal,2025-01-20 08:11:40,10,吸血,吸血,2025-03-26 08:46:29
T_INGAME_BROADCAST_W_12,Enlarging,2025-01-20 08:11:40,10,变大,放大,2025-03-26 08:46:42
T_INGAME_BROADCAST_W_13,Shrinking,2025-01-20 08:11:40,10,变小,缩小,2025-03-26 08:46:38
T_INGAME_BROADCAST_W_14,Transforming,2025-01-20 08:11:40,12,变形,变形,2025-03-26 08:46:28
T_INGAME_BROADCAST_W_15,Blinding,2025-01-20 08:11:40,12,近视,致盲,2025-03-26 08:46:43
T_INGAME_BROADCAST_W_16,Stunning,2025-01-20 08:11:40,10,眩晕,眩晕,2025-03-26 08:46:41
T_INGAME_BROADCAST_W_17,BlackHole,2025-03-21 08:47:56,10,吸引,黑洞,2025-03-26 08:46:36
T_INGAME_BROADCAST_W_18,Homing bullet,2025-01-20 08:11:40,16,追踪子弹,追踪弹,2025-03-26 08:46:29
T_INGAME_BROADCAST_W_19,Larger bullet,2025-01-20 08:11:40,16,子弹变大,子弹变大,2025-03-26 08:46:41
T_INGAME_BROADCAST_W_2,Penetration,2025-01-20 08:11:40,11,,穿透,2025-03-26 08:46:43
